@relation 12168104L2_2

@attribute status_pozyczki {odmowa, splacona, windykacja, splacona_cz, windykacja_sp}
@attribute kwota_kredytu real
@attribute wiek real
@attribute płeć {kobieta, mężczyzna}
@attribute rodzaj_źródła_dochodu real
@attribute miesieczny_dochod_netto real
@attribute ktore_rolowanie real
@attribute okres_w_jakim_pobierał_dochód real
@attribute okres_w_jakim_będzie_pobierał_dochód real
@attribute opóźnienie_spłaty real

@data
splacona_cz,235.97,66.0,kobieta,13.0,1428.55,0.0,133.0,48.0,2.0
windykacja,744.6,60.0,kobieta,13.0,1100.0,0.0,17.0,48.0,1741.0
splacona_cz,300.0,54.0,mężczyzna,11.0,1700.0,0.0,35.0,48.0,0.0
splacona_cz,242.73,40.0,kobieta,11.0,2505.0,0.0,159.0,48.0,0.0
splacona,283.08,57.0,kobieta,13.0,782.0,0.0,188.0,48.0,18.0
splacona_cz,700.0,75.0,mężczyzna,13.0,2098.0,0.0,193.0,48.0,3.0
splacona_cz,400.0,60.0,kobieta,16.0,1411.0,0.0,62.0,48.0,4.0
splacona_cz,800.0,58.0,kobieta,17.0,684.0,0.0,185.0,48.0,0.0
splacona_cz,500.0,58.0,mężczyzna,17.0,485.0,0.0,139.0,48.0,7.0
splacona_cz,400.0,66.0,kobieta,13.0,1137.19,0.0,92.0,48.0,0.0
odmowa,800.0,43.0,mężczyzna,12.0,1050.0,0.0,2.0,2.0,0.0
splacona_cz,400.0,47.0,kobieta,11.0,3170.0,0.0,281.0,48.0,0.0
splacona_cz,500.0,60.0,kobieta,13.0,1212.0,0.0,49.0,48.0,0.0
splacona,600.0,47.0,kobieta,12.0,830.46,0.0,41.0,48.0,0.0
splacona_cz,200.0,62.0,kobieta,13.0,1065.0,0.0,17.0,48.0,4.0
splacona_cz,900.0,47.0,kobieta,11.0,5800.0,0.0,50.0,48.0,0.0
splacona_cz,400.0,61.0,mężczyzna,13.0,1503.0,0.0,161.0,48.0,1.0
splacona_cz,300.0,61.0,kobieta,13.0,1684.0,0.0,15.0,48.0,0.0
splacona_cz,450.0,72.0,kobieta,13.0,640.0,0.0,134.0,48.0,0.0
splacona_cz,800.0,80.0,kobieta,13.0,2421.55,0.0,241.0,48.0,0.0
splacona_cz,800.0,60.0,mężczyzna,11.0,1000.0,0.0,59.0,48.0,0.0
splacona_cz,300.0,33.0,mężczyzna,11.0,1800.0,0.0,161.0,48.0,1.0
splacona_cz,285.97,62.0,kobieta,13.0,1189.0,0.0,65.0,48.0,0.0
splacona_cz,700.0,58.0,mężczyzna,11.0,1510.0,0.0,161.0,48.0,0.0
splacona_cz,300.0,57.0,kobieta,11.0,1680.0,0.0,381.0,48.0,0.0
splacona_cz,500.0,53.0,kobieta,16.0,655.0,0.0,27.0,48.0,0.0
splacona,300.0,40.0,kobieta,17.0,646.0,0.0,50.0,48.0,16.0
splacona_cz,600.0,42.0,mężczyzna,11.0,2100.0,0.0,279.0,48.0,16.0
splacona,300.0,39.0,kobieta,11.0,2825.0,0.0,93.0,48.0,0.0
splacona_cz,600.0,49.0,kobieta,11.0,2800.0,0.0,314.0,48.0,1.0
splacona,524.09,72.0,kobieta,13.0,3541.9,0.0,122.0,48.0,31.0
splacona_cz,300.0,62.0,kobieta,13.0,1130.0,0.0,99.0,48.0,0.0
splacona_cz,600.0,32.0,kobieta,11.0,1290.0,0.0,15.0,48.0,0.0
splacona_cz,200.0,54.0,mężczyzna,12.0,988.0,0.0,4.0,12.0,1.0
splacona_cz,800.0,29.0,mężczyzna,12.0,1800.0,0.0,4.0,10.0,0.0
splacona_cz,903.23,36.0,kobieta,11.0,1900.0,0.0,175.0,48.0,2.0
odmowa,400.0,49.0,mężczyzna,17.0,693.0,0.0,15.0,36.0,0.0
windykacja_sp,600.0,32.0,mężczyzna,12.0,1655.76,0.0,53.0,48.0,492.0
splacona_cz,300.0,61.0,kobieta,13.0,997.0,0.0,75.0,48.0,0.0
splacona_cz,400.0,66.0,kobieta,13.0,850.0,0.0,63.0,48.0,2.0
odmowa,500.0,56.0,kobieta,13.0,968.87,0.0,10.0,48.0,0.0
splacona_cz,300.0,35.0,kobieta,12.0,1200.0,0.0,4.0,14.0,1.0
splacona_cz,200.0,49.0,mężczyzna,11.0,1400.0,0.0,10.0,48.0,0.0
splacona_cz,500.0,72.0,mężczyzna,13.0,1700.0,0.0,10.0,48.0,1.0
splacona_cz,1000.0,28.0,mężczyzna,12.0,1800.0,0.0,6.0,7.0,2.0
splacona,300.0,79.0,kobieta,13.0,1167.94,0.0,365.0,48.0,0.0
splacona_cz,721.94,57.0,kobieta,12.0,1680.0,1.0,66.0,48.0,2.0
splacona_cz,500.0,29.0,kobieta,12.0,1447.0,1.0,17.0,23.0,1.0
splacona_cz,400.0,65.0,kobieta,13.0,930.0,1.0,126.0,48.0,0.0
windykacja_sp,500.0,62.0,mężczyzna,13.0,1420.41,1.0,20.0,48.0,484.0
splacona_cz,250.0,60.0,kobieta,13.0,810.0,1.0,29.0,48.0,0.0
splacona_cz,400.0,40.0,kobieta,11.0,1087.0,0.0,234.0,48.0,17.0
splacona_cz,500.0,53.0,mężczyzna,11.0,1320.0,0.0,338.0,48.0,1.0
splacona_cz,400.0,64.0,kobieta,13.0,1015.0,1.0,105.0,48.0,6.0
splacona_cz,700.0,52.0,mężczyzna,11.0,3200.0,0.0,185.0,48.0,0.0
odmowa,200.0,63.0,kobieta,13.0,544.63,0.0,64.0,48.0,0.0
splacona_cz,500.0,63.0,kobieta,16.0,1340.0,0.0,157.0,48.0,0.0
splacona_cz,200.0,46.0,mężczyzna,11.0,1360.0,1.0,115.0,48.0,0.0
splacona_cz,1000.0,53.0,mężczyzna,11.0,4000.0,1.0,6.0,48.0,1.0
splacona,408.77,33.0,kobieta,11.0,2050.0,1.0,24.0,48.0,0.0
splacona_cz,200.0,50.0,kobieta,12.0,2000.0,1.0,30.0,48.0,0.0
splacona,200.0,53.0,kobieta,17.0,432.87,0.0,141.0,48.0,41.0
splacona_cz,300.0,60.0,mężczyzna,11.0,3000.0,1.0,208.0,48.0,3.0
splacona_cz,200.0,24.0,mężczyzna,12.0,1000.0,1.0,7.0,24.0,0.0
splacona_cz,449.7,23.0,mężczyzna,99.0,980.0,1.0,7.0,8.0,0.0
splacona_cz,200.0,65.0,kobieta,13.0,665.92,1.0,121.0,48.0,4.0
splacona,500.0,71.0,kobieta,13.0,1667.0,0.0,152.0,48.0,0.0
splacona_cz,300.0,49.0,mężczyzna,13.0,3900.0,1.0,26.0,48.0,0.0
splacona,200.0,52.0,kobieta,16.0,685.0,0.0,37.0,48.0,0.0
splacona_cz,200.0,69.0,kobieta,16.0,959.6,0.0,111.0,48.0,0.0
splacona,400.0,66.0,kobieta,13.0,1031.0,0.0,117.0,48.0,0.0
splacona_cz,600.0,39.0,kobieta,11.0,1800.0,0.0,47.0,48.0,5.0
splacona_cz,432.44,69.0,kobieta,13.0,1072.0,1.0,149.0,48.0,1.0
splacona_cz,200.0,20.0,mężczyzna,17.0,985.0,1.0,9.0,11.0,1.0
splacona_cz,200.0,26.0,mężczyzna,11.0,1136.8,0.0,5.0,48.0,0.0
splacona_cz,200.0,38.0,kobieta,99.0,2800.0,1.0,6.0,6.0,0.0
windykacja_sp,200.0,47.0,kobieta,11.0,770.0,1.0,99.0,48.0,449.0
splacona_cz,300.0,19.0,mężczyzna,99.0,750.0,0.0,0.0,5.0,0.0
splacona_cz,800.0,60.0,kobieta,11.0,2670.0,1.0,84.0,48.0,6.0
splacona_cz,400.0,62.0,mężczyzna,16.0,1313.41,0.0,23.0,48.0,0.0
splacona_cz,700.0,69.0,kobieta,13.0,2291.0,1.0,67.0,48.0,0.0
splacona_cz,400.0,58.0,kobieta,13.0,1454.91,0.0,38.0,48.0,0.0
splacona_cz,700.0,42.0,mężczyzna,11.0,2258.0,1.0,71.0,48.0,0.0
splacona_cz,500.0,61.0,kobieta,13.0,1362.0,1.0,52.0,48.0,4.0
splacona,662.69,30.0,mężczyzna,11.0,2837.0,1.0,122.0,48.0,12.0
splacona_cz,200.0,62.0,kobieta,13.0,714.0,1.0,218.0,48.0,3.0
splacona_cz,200.0,74.0,kobieta,13.0,1026.0,1.0,243.0,48.0,1.0
odmowa,200.0,60.0,mężczyzna,15.0,482.94,0.0,147.0,48.0,0.0
splacona_cz,400.0,64.0,mężczyzna,13.0,1261.6,0.0,49.0,48.0,0.0
splacona_cz,200.0,79.0,kobieta,13.0,1442.43,1.0,137.0,48.0,0.0
splacona_cz,600.0,55.0,mężczyzna,16.0,588.0,1.0,418.0,48.0,0.0
windykacja,200.0,20.0,kobieta,12.0,1600.0,0.0,0.0,2.0,1735.0
splacona_cz,352.42,63.0,kobieta,13.0,1668.0,1.0,87.0,48.0,0.0
splacona,300.0,48.0,kobieta,11.0,980.0,0.0,196.0,48.0,0.0
splacona,300.0,50.0,mężczyzna,12.0,1000.0,1.0,39.0,48.0,0.0
splacona_cz,300.0,24.0,mężczyzna,17.0,926.0,1.0,52.0,48.0,7.0
splacona_cz,300.0,58.0,kobieta,13.0,1240.0,1.0,66.0,48.0,1.0
splacona_cz,520.7,24.0,mężczyzna,17.0,926.0,1.0,52.0,48.0,7.0
splacona,888.47,76.0,kobieta,13.0,1377.23,1.0,253.0,48.0,150.0
windykacja,200.0,40.0,mężczyzna,12.0,1000.0,1.0,2.0,3.0,1735.0
splacona_cz,400.0,29.0,mężczyzna,11.0,1888.27,0.0,73.0,48.0,0.0
splacona,400.0,25.0,mężczyzna,11.0,1110.0,0.0,6.0,48.0,0.0
splacona_cz,300.0,70.0,kobieta,13.0,865.0,1.0,123.0,48.0,10.0
splacona_cz,500.0,54.0,kobieta,16.0,1045.6,1.0,8.0,48.0,0.0
splacona_cz,400.0,28.0,mężczyzna,12.0,900.0,1.0,14.0,20.0,1.0
splacona_cz,673.09,63.0,kobieta,13.0,930.0,1.0,90.0,48.0,5.0
splacona,400.0,55.0,mężczyzna,11.0,1600.0,0.0,44.0,48.0,406.0
splacona_cz,500.0,49.0,mężczyzna,11.0,3250.0,0.0,1.0,48.0,3.0
splacona,200.0,67.0,mężczyzna,13.0,1250.0,0.0,63.0,48.0,0.0
splacona_cz,200.0,65.0,kobieta,13.0,802.83,0.0,197.0,48.0,0.0
splacona,250.0,61.0,kobieta,13.0,634.64,0.0,8.0,48.0,0.0
splacona_cz,900.0,59.0,kobieta,13.0,1370.0,0.0,72.0,48.0,2.0
splacona_cz,300.0,43.0,kobieta,11.0,1400.0,1.0,21.0,48.0,0.0
splacona,200.0,52.0,mężczyzna,17.0,749.74,1.0,107.0,48.0,0.0
splacona,900.0,33.0,kobieta,11.0,2200.0,0.0,33.0,48.0,0.0
splacona,200.0,65.0,kobieta,13.0,670.0,1.0,62.0,48.0,0.0
splacona_cz,281.29,53.0,kobieta,11.0,1700.0,1.0,201.0,48.0,0.0
odmowa,200.0,44.0,mężczyzna,98.0,450.0,0.0,1.0,48.0,0.0
splacona,500.0,61.0,mężczyzna,11.0,2250.05,1.0,172.0,48.0,14.0
splacona,300.0,43.0,kobieta,99.0,645.31,0.0,6.0,11.0,0.0
splacona_cz,200.0,56.0,kobieta,11.0,1187.06,0.0,129.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1090.14,0.0,71.0,48.0,0.0
splacona_cz,200.0,72.0,kobieta,13.0,785.0,0.0,60.0,48.0,0.0
splacona_cz,700.0,72.0,mężczyzna,13.0,2802.0,1.0,243.0,48.0,16.0
splacona_cz,400.0,50.0,kobieta,11.0,1577.42,1.0,201.0,48.0,1.0
splacona,626.61,37.0,mężczyzna,12.0,3000.0,1.0,3.0,10.0,29.0
splacona,200.0,52.0,mężczyzna,12.0,1210.0,0.0,3.0,9.0,0.0
odmowa,1000.0,38.0,mężczyzna,11.0,3600.0,0.0,48.0,48.0,0.0
splacona_cz,300.0,61.0,mężczyzna,99.0,611.36,0.0,8.0,12.0,0.0
splacona_cz,500.0,31.0,mężczyzna,11.0,2700.0,1.0,11.0,48.0,0.0
splacona_cz,300.0,47.0,mężczyzna,12.0,600.0,1.0,5.0,27.0,0.0
splacona_cz,200.0,25.0,kobieta,17.0,1200.0,1.0,161.0,48.0,0.0
splacona_cz,300.0,48.0,kobieta,11.0,1077.49,0.0,367.0,48.0,0.0
splacona_cz,400.0,70.0,kobieta,13.0,1291.18,1.0,75.0,48.0,0.0
splacona_cz,400.0,33.0,mężczyzna,11.0,1033.0,0.0,32.0,48.0,3.0
splacona_cz,500.0,49.0,kobieta,11.0,1800.0,1.0,49.0,48.0,2.0
odmowa,800.0,50.0,mężczyzna,11.0,980.0,0.0,108.0,48.0,0.0
splacona_cz,575.74,32.0,mężczyzna,11.0,2050.0,1.0,114.0,48.0,1.0
splacona_cz,600.0,35.0,kobieta,11.0,2400.0,0.0,109.0,48.0,0.0
splacona_cz,400.0,54.0,kobieta,12.0,1700.0,1.0,51.0,48.0,0.0
odmowa,300.0,66.0,mężczyzna,13.0,1408.27,0.0,72.0,48.0,0.0
splacona,200.0,63.0,kobieta,16.0,1389.0,0.0,87.0,48.0,0.0
splacona_cz,200.0,57.0,mężczyzna,16.0,763.38,0.0,207.0,48.0,0.0
splacona_cz,285.97,68.0,kobieta,13.0,1017.0,1.0,157.0,48.0,1.0
splacona_cz,200.0,46.0,kobieta,11.0,658.0,0.0,89.0,48.0,0.0
splacona_cz,300.0,70.0,kobieta,13.0,729.03,1.0,253.0,48.0,0.0
splacona,600.0,56.0,mężczyzna,11.0,2031.0,1.0,110.0,48.0,0.0
splacona_cz,400.0,50.0,kobieta,17.0,990.0,1.0,68.0,48.0,0.0
splacona_cz,300.0,53.0,mężczyzna,11.0,2080.0,1.0,314.0,48.0,0.0
odmowa,300.0,31.0,mężczyzna,12.0,1250.0,0.0,11.0,11.0,0.0
splacona_cz,200.0,36.0,mężczyzna,12.0,1017.0,0.0,53.0,48.0,0.0
splacona_cz,200.0,66.0,kobieta,13.0,910.0,1.0,65.0,48.0,0.0
splacona,300.0,23.0,mężczyzna,11.0,1400.0,0.0,20.0,48.0,0.0
odmowa,800.0,45.0,kobieta,98.0,3000.0,0.0,7.0,48.0,0.0
splacona_cz,500.0,36.0,kobieta,11.0,1700.0,0.0,193.0,48.0,1.0
splacona_cz,400.0,52.0,kobieta,12.0,1040.0,1.0,14.0,19.0,0.0
splacona,300.0,36.0,mężczyzna,11.0,2500.0,0.0,151.0,48.0,0.0
odmowa,1000.0,47.0,mężczyzna,11.0,3500.0,0.0,30.0,48.0,0.0
splacona_cz,300.0,58.0,kobieta,13.0,1244.77,1.0,35.0,48.0,1.0
windykacja_sp,400.0,34.0,mężczyzna,11.0,1060.96,0.0,5.0,48.0,464.0
splacona_cz,300.0,73.0,mężczyzna,13.0,960.0,1.0,136.0,48.0,7.0
splacona_cz,300.0,73.0,mężczyzna,13.0,1457.0,0.0,75.0,48.0,0.0
odmowa,200.0,42.0,kobieta,99.0,1000.0,0.0,9.0,11.0,0.0
splacona_cz,200.0,40.0,mężczyzna,12.0,700.0,0.0,5.0,23.0,0.0
splacona_cz,200.0,71.0,kobieta,13.0,722.05,0.0,193.0,48.0,6.0
splacona_cz,200.0,66.0,kobieta,13.0,1216.0,1.0,137.0,48.0,0.0
windykacja,500.0,34.0,kobieta,12.0,2000.0,0.0,3.0,5.0,1730.0
splacona_cz,700.0,58.0,kobieta,13.0,1872.0,1.0,31.0,48.0,1.0
splacona_cz,800.0,55.0,kobieta,13.0,3440.0,1.0,47.0,48.0,8.0
splacona,300.0,43.0,mężczyzna,12.0,1463.56,1.0,1.0,12.0,0.0
windykacja_sp,540.54,36.0,kobieta,11.0,2478.0,0.0,153.0,48.0,436.0
splacona_cz,600.0,31.0,kobieta,12.0,855.0,1.0,40.0,48.0,0.0
splacona_cz,500.8,35.0,kobieta,98.0,4000.0,1.0,14.0,48.0,1.0
splacona,500.0,50.0,kobieta,11.0,4900.0,0.0,7.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1280.0,1.0,13.0,48.0,0.0
splacona_cz,500.0,35.0,mężczyzna,11.0,2200.0,1.0,81.0,48.0,8.0
splacona_cz,600.0,33.0,kobieta,12.0,1540.0,0.0,35.0,39.0,0.0
splacona_cz,300.0,50.0,kobieta,12.0,1000.0,1.0,28.0,29.0,9.0
splacona_cz,300.0,59.0,mężczyzna,16.0,726.0,1.0,229.0,48.0,2.0
splacona_cz,500.0,64.0,mężczyzna,13.0,1530.0,1.0,31.0,48.0,5.0
windykacja,300.0,52.0,mężczyzna,12.0,1000.0,1.0,5.0,5.0,1730.0
splacona,449.61,54.0,mężczyzna,11.0,1552.16,1.0,94.0,48.0,236.0
splacona_cz,369.96,35.0,kobieta,11.0,2709.34,1.0,177.0,48.0,1.0
splacona_cz,600.0,51.0,mężczyzna,12.0,2673.17,1.0,108.0,48.0,0.0
windykacja_sp,300.0,66.0,mężczyzna,13.0,1169.0,0.0,75.0,48.0,398.0
splacona_cz,400.0,57.0,mężczyzna,13.0,1561.87,0.0,193.0,48.0,1.0
splacona_cz,426.61,49.0,kobieta,11.0,2470.0,1.0,350.0,48.0,0.0
odmowa,200.0,47.0,kobieta,11.0,963.57,0.0,211.0,48.0,0.0
splacona_cz,300.0,45.0,kobieta,11.0,1344.9,0.0,42.0,48.0,5.0
splacona_cz,200.0,72.0,kobieta,13.0,930.0,1.0,235.0,48.0,0.0
splacona,200.0,65.0,kobieta,13.0,1125.0,1.0,121.0,48.0,0.0
splacona_cz,400.0,34.0,kobieta,11.0,980.11,1.0,41.0,48.0,0.0
splacona_cz,300.0,60.0,mężczyzna,12.0,1000.0,1.0,8.0,10.0,8.0
splacona,300.0,65.0,mężczyzna,13.0,1611.0,1.0,137.0,48.0,0.0
splacona_cz,500.0,70.0,kobieta,13.0,1200.0,1.0,115.0,48.0,0.0
odmowa,800.0,57.0,kobieta,12.0,1215.64,0.0,7.0,48.0,0.0
splacona_cz,600.0,61.0,kobieta,13.0,1050.0,1.0,135.0,48.0,1.0
splacona,300.0,61.0,kobieta,13.0,1199.37,0.0,11.0,48.0,452.0
splacona_cz,400.0,59.0,kobieta,13.0,1400.0,0.0,50.0,48.0,0.0
splacona_cz,600.0,29.0,mężczyzna,12.0,1300.0,1.0,23.0,41.0,7.0
splacona_cz,335.97,54.0,kobieta,11.0,1721.7,1.0,116.0,48.0,1.0
splacona_cz,300.0,54.0,mężczyzna,17.0,798.8,1.0,145.0,48.0,7.0
splacona_cz,200.0,57.0,mężczyzna,11.0,1500.0,0.0,391.0,48.0,1.0
splacona_cz,200.0,31.0,kobieta,12.0,980.0,1.0,6.0,6.0,3.0
splacona,200.0,75.0,kobieta,13.0,1000.0,0.0,207.0,48.0,7.0
splacona_cz,430.0,66.0,kobieta,13.0,919.0,1.0,137.0,48.0,14.0
splacona_cz,300.0,46.0,kobieta,12.0,1032.0,1.0,34.0,40.0,5.0
odmowa,700.0,35.0,mężczyzna,12.0,2000.0,0.0,6.0,12.0,0.0
splacona_cz,200.0,64.0,kobieta,13.0,856.0,0.0,53.0,48.0,0.0
splacona_cz,1000.0,30.0,mężczyzna,11.0,2700.0,1.0,60.0,48.0,0.0
splacona_cz,500.0,58.0,mężczyzna,16.0,1770.0,1.0,85.0,48.0,0.0
windykacja_sp,300.0,54.0,kobieta,16.0,1788.0,1.0,59.0,48.0,462.0
splacona_cz,200.0,37.0,kobieta,12.0,599.03,0.0,15.0,18.0,6.0
splacona_cz,231.22,52.0,mężczyzna,12.0,1000.0,1.0,8.0,39.0,7.0
splacona_cz,400.0,67.0,kobieta,13.0,1085.0,1.0,162.0,48.0,0.0
splacona_cz,500.0,56.0,mężczyzna,13.0,1900.0,1.0,146.0,48.0,0.0
splacona_cz,400.0,44.0,mężczyzna,12.0,1963.88,0.0,2.0,5.0,0.0
splacona,400.0,71.0,mężczyzna,13.0,1772.53,0.0,276.0,48.0,0.0
splacona_cz,600.0,69.0,mężczyzna,16.0,1100.0,1.0,133.0,48.0,0.0
splacona_cz,400.0,65.0,mężczyzna,16.0,1473.04,0.0,161.0,48.0,4.0
splacona_cz,300.0,60.0,kobieta,13.0,1026.0,1.0,51.0,48.0,0.0
splacona,300.0,63.0,kobieta,13.0,917.0,0.0,72.0,48.0,10.0
splacona_cz,500.0,61.0,kobieta,13.0,1160.0,0.0,74.0,48.0,0.0
splacona_cz,500.0,43.0,mężczyzna,98.0,3178.0,1.0,197.0,48.0,7.0
splacona_cz,200.0,51.0,kobieta,11.0,932.34,1.0,391.0,48.0,0.0
splacona_cz,200.0,70.0,mężczyzna,13.0,1420.0,0.0,49.0,48.0,0.0
odmowa,200.0,51.0,kobieta,17.0,734.94,0.0,18.0,24.0,0.0
splacona_cz,600.0,43.0,kobieta,11.0,1443.0,1.0,29.0,48.0,0.0
splacona_cz,1000.0,73.0,kobieta,13.0,2100.0,1.0,51.0,48.0,0.0
splacona_cz,300.0,60.0,kobieta,13.0,936.0,1.0,27.0,48.0,0.0
odmowa,200.0,67.0,kobieta,13.0,757.1,0.0,194.0,48.0,0.0
splacona,200.0,58.0,kobieta,13.0,1083.23,1.0,93.0,48.0,0.0
odmowa,300.0,54.0,mężczyzna,11.0,970.0,0.0,194.0,48.0,0.0
splacona_cz,300.0,26.0,kobieta,12.0,1300.0,0.0,4.0,12.0,1.0
splacona_cz,300.0,22.0,kobieta,12.0,1500.0,0.0,0.0,2.0,1.0
splacona_cz,400.0,53.0,kobieta,16.0,1362.0,1.0,25.0,48.0,0.0
splacona,300.0,73.0,kobieta,16.0,1138.01,0.0,3.0,48.0,16.0
splacona_cz,400.0,64.0,kobieta,13.0,2113.24,0.0,57.0,48.0,0.0
splacona_cz,300.0,52.0,kobieta,11.0,1400.0,1.0,157.0,48.0,1.0
splacona_cz,700.0,65.0,mężczyzna,13.0,3040.0,1.0,197.0,48.0,0.0
splacona,200.0,71.0,mężczyzna,13.0,1921.0,1.0,85.0,48.0,0.0
splacona_cz,200.0,53.0,kobieta,12.0,984.34,0.0,14.0,20.0,0.0
splacona_cz,800.0,56.0,kobieta,13.0,580.0,1.0,115.0,48.0,3.0
splacona_cz,300.0,30.0,mężczyzna,11.0,1000.0,1.0,53.0,48.0,0.0
splacona_cz,1000.0,61.0,kobieta,13.0,1820.0,1.0,65.0,48.0,0.0
splacona_cz,300.0,28.0,kobieta,11.0,901.0,0.0,36.0,48.0,0.0
splacona_cz,250.0,68.0,mężczyzna,13.0,2000.0,1.0,41.0,48.0,0.0
splacona_cz,200.0,55.0,kobieta,11.0,1077.0,1.0,179.0,48.0,0.0
splacona,250.0,68.0,mężczyzna,13.0,1162.41,1.0,100.0,48.0,0.0
odmowa,200.0,49.0,kobieta,11.0,1870.0,0.0,260.0,48.0,0.0
windykacja,800.0,32.0,mężczyzna,11.0,2256.0,0.0,70.0,48.0,1725.0
splacona_cz,300.0,49.0,kobieta,11.0,992.84,1.0,117.0,48.0,1.0
splacona_cz,200.0,27.0,mężczyzna,17.0,728.0,1.0,96.0,48.0,0.0
splacona_cz,476.61,59.0,mężczyzna,11.0,2947.0,1.0,49.0,48.0,4.0
splacona_cz,250.0,46.0,kobieta,98.0,911.0,1.0,94.0,48.0,1.0
splacona_cz,200.0,68.0,kobieta,13.0,1134.96,1.0,157.0,48.0,5.0
splacona_cz,200.0,37.0,kobieta,12.0,1382.0,0.0,17.0,23.0,0.0
splacona_cz,200.0,73.0,kobieta,13.0,866.46,1.0,191.0,48.0,0.0
odmowa,300.0,61.0,kobieta,13.0,825.69,0.0,3.0,48.0,0.0
splacona,296.54,34.0,mężczyzna,12.0,1030.0,1.0,1.0,23.0,22.0
splacona_cz,400.0,60.0,mężczyzna,11.0,2100.0,0.0,183.0,48.0,0.0
splacona,200.0,69.0,kobieta,13.0,1800.0,1.0,113.0,48.0,0.0
splacona,200.0,64.0,mężczyzna,16.0,650.77,0.0,44.0,48.0,0.0
splacona_cz,300.0,55.0,kobieta,16.0,1072.89,1.0,118.0,48.0,0.0
splacona_cz,300.0,63.0,mężczyzna,13.0,2040.0,0.0,140.0,48.0,0.0
windykacja,400.0,54.0,kobieta,11.0,1200.0,0.0,97.0,48.0,1723.0
splacona_cz,300.0,57.0,kobieta,16.0,634.64,0.0,132.0,48.0,0.0
splacona_cz,300.0,49.0,mężczyzna,12.0,1042.0,0.0,1.0,2.0,0.0
splacona_cz,400.0,42.0,mężczyzna,11.0,3500.0,1.0,24.0,48.0,5.0
odmowa,300.0,31.0,mężczyzna,12.0,1200.0,0.0,1.0,2.0,0.0
splacona_cz,200.0,41.0,kobieta,11.0,1037.34,1.0,58.0,48.0,0.0
splacona,200.0,62.0,kobieta,13.0,714.0,1.0,218.0,48.0,0.0
splacona_cz,300.0,63.0,mężczyzna,13.0,1287.66,0.0,92.0,48.0,5.0
splacona_cz,500.0,47.0,kobieta,98.0,2200.0,1.0,21.0,48.0,0.0
windykacja_sp,200.0,37.0,mężczyzna,11.0,2300.0,0.0,101.0,48.0,148.0
splacona,200.0,46.0,mężczyzna,11.0,1566.82,0.0,345.0,48.0,0.0
splacona,200.0,52.0,kobieta,11.0,1071.61,0.0,399.0,48.0,182.0
splacona_cz,400.0,38.0,kobieta,11.0,800.51,0.0,16.0,48.0,1.0
windykacja,500.0,52.0,kobieta,12.0,1500.0,1.0,22.0,32.0,1723.0
splacona_cz,300.0,28.0,mężczyzna,12.0,1400.0,0.0,5.0,23.0,7.0
odmowa,200.0,23.0,kobieta,12.0,1134.4,0.0,7.0,15.0,0.0
splacona_cz,200.0,48.0,kobieta,11.0,967.64,0.0,315.0,48.0,0.0
splacona_cz,200.0,60.0,kobieta,13.0,1635.0,1.0,116.0,48.0,7.0
splacona_cz,1100.0,42.0,mężczyzna,11.0,2875.71,1.0,274.0,48.0,4.0
splacona_cz,300.0,70.0,kobieta,13.0,1000.0,0.0,60.0,48.0,0.0
splacona_cz,400.0,59.0,kobieta,13.0,1400.0,1.0,242.0,48.0,0.0
splacona,500.0,72.0,mężczyzna,13.0,2612.0,0.0,78.0,48.0,0.0
splacona_cz,400.0,59.0,kobieta,13.0,930.0,0.0,28.0,48.0,1.0
splacona_cz,300.0,65.0,mężczyzna,12.0,1100.0,1.0,18.0,35.0,2.0
splacona_cz,694.0,38.0,kobieta,11.0,1900.0,1.0,204.0,48.0,1.0
splacona_cz,300.0,67.0,kobieta,13.0,815.0,0.0,140.0,48.0,4.0
splacona_cz,500.0,61.0,mężczyzna,13.0,1500.0,1.0,19.0,48.0,0.0
odmowa,300.0,29.0,mężczyzna,12.0,1300.0,0.0,0.0,3.0,0.0
splacona_cz,300.0,33.0,mężczyzna,11.0,2100.0,1.0,60.0,48.0,1.0
splacona,200.0,56.0,kobieta,17.0,1100.0,0.0,23.0,33.0,0.0
splacona_cz,200.0,47.0,kobieta,11.0,1493.98,0.0,357.0,48.0,0.0
splacona_cz,421.62,33.0,kobieta,11.0,1400.0,0.0,97.0,48.0,1.0
splacona_cz,500.0,62.0,mężczyzna,13.0,1272.0,0.0,12.0,48.0,5.0
splacona,1239.88,52.0,kobieta,11.0,1638.0,1.0,310.0,48.0,14.0
splacona_cz,600.0,49.0,kobieta,11.0,2500.0,0.0,229.0,48.0,0.0
splacona,200.0,64.0,kobieta,13.0,840.0,1.0,109.0,48.0,0.0
splacona_cz,200.0,37.0,mężczyzna,12.0,950.0,0.0,3.0,15.0,0.0
windykacja,500.0,39.0,kobieta,11.0,2825.0,0.0,93.0,48.0,298.0
splacona_cz,700.0,61.0,kobieta,13.0,2066.0,1.0,125.0,48.0,1.0
splacona_cz,300.0,67.0,kobieta,13.0,1094.0,0.0,180.0,48.0,6.0
splacona_cz,600.0,58.0,kobieta,11.0,1400.0,1.0,159.0,48.0,13.0
splacona_cz,200.0,71.0,kobieta,13.0,1185.33,1.0,220.0,48.0,3.0
